RefID,Author(s),Experiment Number,CONTROL,Pollutant,Response type,Exposure Level/ Description,Exposure Frequency,Exposure Duration/ Timepoint,Species,Coral age class,Community study?,Current genus name,Current species name,Colony form,Other forms/morphologies,Coral surface direction,Ocean,Ecoregion number,Study location,Study site,Study type,Flow characteristics,Light characteristics,Other sample characteristics,Pollutant Class,Pollutant,Stressor description,Application level (amount),Application level (amount) UoM,level converted to ug/L,Application level (amount) average type,N for computing average,N UoM,lower error estimate,upper error estimate,level error type,exposure duration in days,recovery duration in days,frequency,notes,RESPONSE: Abnormal larval development,RESPONSE: bleaching,RESPONSE: carotenoid concentration,RESPONSE: chl-a concentration,RESPONSE: chl-c concentration,RESPONSE: colony mortality,RESPONSE: ETR max,RESPONSE: fertilization success,RESPONSE: gross photosynthetic rate,RESPONSE: growth rate,RESPONSE: larval mortality,RESPONSE: larval settlement,RESPONSE: larval swimming activity,RESPONSE: larval swimming distance,RESPONSE: larval swimming recovery,RESPONSE: effective quantum yield - delta F/Fm',RESPONSE: maximum quantum yield - Fv/Fm,RESPONSE: P/R ratio,RESPONSE: primary production,RESPONSE: protein concentration,RESPONSE: recruit survival,RESPONSE: respiration,RESPONSE: symbiont density,Expected response direction,Response type,Standardized response level,Standardized SE,Standardized SD,Standardized unit of measurement,Response level,Unit of measurement,Average type,N for computing average,N Unit of measurement,"Lower error bound, if taken from Figure","Upper error bound, if taken from Figure",Lower error estimate (= response level - lower error bound),Upper error estimate (= upper error bound - response level),Error type,"Time to response, numeric","Time to response, UoM","Duration of response, numeric","Duration of response, UoM",Source of data,BINARY: reduced chl,BINARY: Hydrostatic inflation,BINARY: Tentacular activity,BINARY: Increased mucus,BINARY: Congealed sediment,BINARY: Shift from auto to heterotrophy,BINARY: Reduced P/R,BINARY: Reduced photosynthetic efficiency,BINARY: Reduced growth rate,BINARY: Reduced fertilization success,BINARY: Reduced larval survival (pre-settlement),BINARY: Limited settlement,BINARY: Reduced recruit survival (post-settlement),BINARY: Reduced larval swimming activity,BINARY: Local bleaching,BINARY: Algal overgrowth,BINARY: Smothering,BINARY: Small necroses,BINARY: Large necroses,BINARY: Death of colonies,BINARY: decreased symbiont density,Non-adverse effect reported?,Adverse effect reported?,Mortality reported?,Effect of sediment on coral?,Non-adverse effect of sediment?,Adverse effect of sediment?,Sediment-induced mortality?,Data extractor initials,Date of completion,Additional notes on study
Carbaryl-02,Markey et al. 2007,16,0,Chlorpyrifos,Larval settlement,Chlorpyrifos 10 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Chlorpyrifos,"Chlorpyrifos from Dow AgroSciences, with 0.1% acetone",10,ug/L,10,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,16,0,Chlorpyrifos,Larval settlement,Chlorpyrifos 30 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Chlorpyrifos,"Chlorpyrifos from Dow AgroSciences, with 0.1% acetone",30,ug/L,30,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,17,1,Chlorpyrifos oxon,Larval settlement,Control 7 day larvae,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Chlorpyrifos oxon,Filtered seawater,0,ug/L,0,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,97.8,0.9,2.204540769,% larvae settled,97.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.9,s.e.,n/a,n/a,n/a,n/a,Results text,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,17,0,Chlorpyrifos oxon,Larval settlement,CO 1 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Chlorpyrifos oxon,Chlorpyrifos oxon from Dow AgroSciences,1,ug/L,1,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,1.70212766,1.914893615,4.690512268,% larvae settled,1.70212766,% larvae settled,mean,6,6 replicates with 15 larvae,0,3.82978723,1.70212766,2.12765957,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,17,0,Chlorpyrifos oxon,Larval settlement,CO 3 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Chlorpyrifos oxon,Chlorpyrifos oxon from Dow AgroSciences,3,ug/L,3,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,17,0,Chlorpyrifos oxon,Larval settlement,CO 10 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Chlorpyrifos oxon,Chlorpyrifos oxon from Dow AgroSciences,10,ug/L,10,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,17,0,Chlorpyrifos oxon,Larval settlement,CO 30 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Chlorpyrifos oxon,"Chlorpyrifos oxon from Dow AgroSciences, with 0.1% acetone",30,ug/L,30,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,18,1,Endosulfan,Larval settlement,Control 7 day larvae,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Endosulfan,Filtered seawater,0,ug/L,0,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,97.8,0.9,2.204540769,% larvae settled,97.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.9,s.e.,n/a,n/a,n/a,n/a,Results text,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,18,0,Endosulfan,Larval settlement,Endosulfan 1 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Endosulfan,"Endosulfan from Sigma-Aldrich, with 0.1% acetone",1,ug/L,1,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,36.8715084,21.2290503,52.00034096,% larvae settled,36.8715084,% larvae settled,mean,6,6 replicates with 15 larvae,15.4189944,57.877095,21.452514,21.0055866,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,18,0,Endosulfan,Larval settlement,Endosulfan 3 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Endosulfan,"Endosulfan from Sigma-Aldrich, with 0.1% acetone",3,ug/L,3,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,18,0,Endosulfan,Larval settlement,Endosulfan 10 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Endosulfan,"Endosulfan from Sigma-Aldrich, with 0.1% acetone",10,ug/L,10,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,2.90502793,1.7877095,4.378976083,% larvae settled,2.90502793,% larvae settled,mean,6,6 replicates with 15 larvae,1.11731844,4.69273743,1.7877095,1.7877095,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,18,0,Endosulfan,Larval settlement,Endosulfan 30 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Endosulfan,"Endosulfan from Sigma-Aldrich, with 0.1% acetone",30,ug/L,30,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,19,1,MEMC,Larval settlement,Control 7 day larvae,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,MEMC,Filtered seawater,0,ug/L,0,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,97.8,0.9,2.204540769,% larvae settled,97.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.9,s.e.,n/a,n/a,n/a,n/a,Results text,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,19,0,MEMC,Larval settlement,MEMC 1 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,MEMC,MEMC from Sigma-Aldrich,1,ug/L,1,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,67.7094972,14.97206705,36.67392467,% larvae settled,67.7094972,% larvae settled,mean,6,6 replicates with 15 larvae,52.9608939,82.9050279,14.7486034,15.1955307,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,19,0,MEMC,Larval settlement,MEMC 3 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,MEMC,MEMC from Sigma-Aldrich,3,ug/L,3,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,38.6592179,15.8659218,38.86341271,% larvae settled,38.6592179,% larvae settled,mean,6,6 replicates with 15 larvae,23.0167598,54.7486034,15.6424581,16.0893855,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,19,0,MEMC,Larval settlement,MEMC 10 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,MEMC,MEMC from Sigma-Aldrich,10,ug/L,10,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,17.6536313,6.703910615,16.42116029,% larvae settled,17.6536313,% larvae settled,mean,6,6 replicates with 15 larvae,11.396648,24.8044693,6.25698324,7.15083799,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,19,0,MEMC,Larval settlement,MEMC 30 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,MEMC,MEMC from Sigma-Aldrich,30,ug/L,30,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,20,1,Permethrin,Larval settlement,Control 7 day larvae,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Permethrin,Filtered seawater,0,ug/L,0,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,97.8,0.9,2.204540769,% larvae settled,97.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.9,s.e.,n/a,n/a,n/a,n/a,Results text,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,20,0,Permethrin,Larval settlement,Permethrin 1 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Permethrin,"Permethrin from Sigma-Aldrich, with 0.1% acetone",1,ug/L,1,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,33.1914894,20.21276595,49.51096287,% larvae settled,33.1914894,% larvae settled,mean,6,6 replicates with 15 larvae,12.7659574,53.1914894,20.4255319,20,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,20,0,Permethrin,Larval settlement,Permethrin 3 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Permethrin,"Permethrin from Sigma-Aldrich, with 0.1% acetone",3,ug/L,3,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,5.10638298,1.914893615,4.690512268,% larvae settled,5.10638298,% larvae settled,mean,6,6 replicates with 15 larvae,2.9787234,6.80851064,2.12765957,1.70212766,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,20,0,Permethrin,Larval settlement,Permethrin 10 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Permethrin,"Permethrin from Sigma-Aldrich, with 0.1% acetone",10,ug/L,10,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,20,0,Permethrin,Larval settlement,Permethrin 30 ug/L 7 day,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Permethrin,"Permethrin from Sigma-Aldrich, with 0.1% acetone",30,ug/L,30,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,0,0,0,% larvae settled,0,% larvae settled,mean,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,Figure 2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
Carbaryl-02,Markey et al. 2007,21,1,Profenofos,Larval settlement,Control 7 day larvae,One-time application,18 hours,Acropora millepora,larva,0,Acropora,millepora,branching,corymbose cushions,n/a,Pacific,74,"High Island, central Great Barrier Reef, Australia (17° 09.60’ S, 146° 00.34’ E)",laboratory,manipulative,n/r,120 μmol quanta m^–2 s^–1,"27 degrees C, 7 day old larvae",Pesticide,Profenofos,Filtered seawater,0,ug/L,0,n/a,n/a,n/r,n/a,n/a,n/a,0.75,0,once,Nominal values,,,,,,,,,,,,1,,,,,,,,,,,,decrease,Larval settlement,97.8,0.9,2.204540769,% larvae settled,97.8,% larvae settled,mean,6,6 replicates with 15 larvae,n/a,n/a,n/a,0.9,s.e.,n/a,n/a,n/a,n/a,Results text,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,EEC,44046,"Thorough study looking at the effects of seven herbicides on egg, larval, and adult Acropora millepora - fertilization, settlement, various adult measures. Some only reported as binary (is or is not significant)."
